,fraud_bool,credit_risk_score,current_address_months_count,log_zip_count_4w,zip_count_4w,date_of_birth_distinct_emails_4w,bank_branch_count_8w,income,month,customer_age,bank_months_count,proposed_credit_limit,device_distinct_emails_8w,housing_status_BA,employment_status_CA,source_INTERNET,phone_mobile_valid,device_os_windows,keep_alive_session,email_is_free,log_prev_address_months_count
841984,0,0.5116279069767442,0.29137529137529133,0.8380299882315682,0.2864606657710106,0.1794871794871795,0.017190775681341718,0.125,0.7142857142857142,0.25,0.33333333333333337,0.16230366492146603,0.6666666666666666,False,False,True,1,True,0,0,0.0
513461,1,0.8604651162790697,0.26806526806526804,0.851415761032708,0.3176593521421108,0.07692307692307693,0.0008385744234800838,0.0,0.8571428571428571,0.125,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
388306,0,0.33452593917710194,0.3356643356643356,0.7673037086504662,0.16584564860426929,0.3333333333333333,0.0033542976939203353,0.5,0.14285714285714285,0.25,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
149394,0,0.481216457960644,0.006993006993006993,0.8080266904324195,0.22719808926705476,0.23076923076923075,0.0004192872117400419,0.375,0.42857142857142855,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.6932581371391916
807296,0,0.7030411449016101,0.5641025641025641,0.8883402321776462,0.4224511121062845,0.10256410256410256,0.0,0.375,0.7142857142857142,0.375,0.0,0.42408376963350797,0.6666666666666666,False,True,True,1,False,0,1,0.0
753668,1,0.40966010733452596,0.29137529137529133,0.7486843210861752,0.14360352291386771,0.1794871794871795,0.005450733752620545,0.125,0.7142857142857142,0.375,0.6363636363636364,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
476833,0,0.7262969588550984,0.03496503496503496,0.8532285906532693,0.3221376324824601,0.4615384615384615,0.0,0.6250000000000001,0.14285714285714285,0.125,0.0,0.6858638743455497,0.6666666666666666,False,False,True,1,True,1,0,0.6932581371391916
625806,0,0.5617173524150268,0.2517482517482517,0.855665839100842,0.32825794894760413,0.07692307692307693,0.0,0.875,0.0,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
320170,0,0.5098389982110912,0.05128205128205128,0.7684625692103277,0.16733840871771904,0.2564102564102564,0.0004192872117400419,0.875,0.2857142857142857,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.5472809279571008
949475,0,0.5044722719141324,0.1048951048951049,0.7180573295029903,0.11330049261083744,0.28205128205128205,0.0004192872117400419,0.5,0.5714285714285714,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
887963,0,0.4883720930232558,0.16317016317016317,0.8264642818428674,0.2619793999104344,0.23076923076923075,0.0037735849056603774,0.6250000000000001,0.5714285714285714,0.5,0.7878787878787878,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.0
399674,0,0.3953488372093023,0.3146853146853147,0.8178490976259768,0.24511121062845198,0.5384615384615384,0.0037735849056603774,0.0,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
793555,0,0.5152057245080501,0.2494172494172494,0.6972425957272413,0.09643230332885505,0.3333333333333333,0.0008385744234800838,0.125,0.7142857142857142,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
902693,0,0.3613595706618962,0.49184149184149184,0.7676524555221432,0.1662934766383042,0.6923076923076923,0.005031446540880503,0.7500000000000001,0.5714285714285714,0.125,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
253333,0,0.518783542039356,0.26340326340326337,0.8946823844854214,0.4436483057172712,0.1282051282051282,0.36268343815513626,0.6250000000000001,0.2857142857142857,0.5,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
348930,0,0.7942754919499105,0.07459207459207459,0.8243822888738189,0.25779967159277506,0.358974358974359,0.0,1.0,0.2857142857142857,0.375,0.0,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,0,0.5873281778654286
869528,0,0.39177101967799643,0.15384615384615385,0.8522649029213127,0.31974921630094044,0.1794871794871795,0.0,0.875,0.7142857142857142,0.0,0.0,0.005235602094240843,0.6666666666666666,True,True,True,1,False,1,0,0.0
324053,0,0.4508050089445438,0.5780885780885782,0.8249805627545261,0.2589938796835349,0.3076923076923077,0.0004192872117400419,0.7500000000000001,0.2857142857142857,0.0,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
733306,0,0.5098389982110912,0.1724941724941725,0.8179279038475611,0.24526048663979697,0.5128205128205128,0.005870020964360586,0.875,0.0,0.25,0.06060606060606061,0.42408376963350797,0.6666666666666666,True,True,True,1,True,0,0,0.0
998464,0,0.4937388193202147,0.23076923076923078,0.7768388532429588,0.1785341095685923,0.05128205128205128,0.011320754716981131,0.0,0.5714285714285714,0.5,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
394651,0,0.43112701252236135,0.22843822843822845,0.8719172319869392,0.37214509628302733,0.23076923076923075,0.0008385744234800838,0.5,0.14285714285714285,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,True,True,True,1,False,0,0,0.0
81238,0,0.4490161001788909,0.027972027972027972,0.6623784211321827,0.0735930735930736,0.3846153846153846,0.3232704402515723,0.25,1.0,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.6761611215030952
2601,0,0.5474060822898033,0.09090909090909091,0.7099828960913628,0.1064337960889685,0.2564102564102564,0.0004192872117400419,0.7500000000000001,1.0,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.7482219430913124
502244,0,0.37209302325581395,0.08158508158508158,0.6872786076381088,0.08926705478429617,0.15384615384615385,0.5538784067085953,0.875,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
213205,0,0.5688729874776386,0.06993006993006994,0.8117978146751182,0.23391550977757872,0.3333333333333333,0.023060796645702306,1.0,0.42857142857142855,0.375,0.12121212121212122,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.0
55086,0,0.45796064400715564,0.4172494172494172,0.7875258978267139,0.1939095387371249,0.0,0.013417190775681341,1.0,1.0,0.5,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,False,True,0,False,0,1,0.0
691296,0,0.4257602862254025,0.3193473193473193,0.7768388532429588,0.1785341095685923,0.1794871794871795,0.0004192872117400419,0.7500000000000001,0.0,0.375,0.15151515151515152,0.005235602094240843,0.6666666666666666,True,True,True,1,False,1,1,0.8189145057138182
356167,0,0.33452593917710194,0.14685314685314685,0.8500085570497077,0.3142260038811763,0.358974358974359,0.7283018867924528,0.0,0.2857142857142857,0.125,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
858773,0,0.26475849731663686,0.3939393939393939,0.7521319336301349,0.1474846992088371,0.10256410256410256,0.0,0.5,0.7142857142857142,0.375,0.0,0.005235602094240843,1.0,False,False,True,1,False,0,1,0.0
12662,0,0.6994633273703041,0.039627039627039624,0.908126950520944,0.4921630094043887,0.1282051282051282,0.006289308176100628,0.125,1.0,0.375,0.6363636363636364,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,1,0.0
894846,0,0.5080500894454383,0.12354312354312355,0.7556177006084772,0.1515151515151515,0.10256410256410256,0.006289308176100628,1.0,0.5714285714285714,0.375,0.48484848484848486,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
910939,0,0.4937388193202147,0.8601398601398602,0.901682114510414,0.4682788475891924,0.48717948717948717,0.006289308176100628,0.7500000000000001,0.5714285714285714,0.25,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
896295,0,0.46153846153846156,0.009324009324009324,0.8771609651546829,0.3875205254515599,0.1282051282051282,0.0,1.0,0.5714285714285714,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.5536203846000464
443794,0,0.46153846153846156,0.3006993006993007,0.9813450378519034,0.8659501418122107,0.3333333333333333,0.0,0.5,0.14285714285714285,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
869196,0,0.5277280858676208,0.1724941724941725,0.7399294546558135,0.13419913419913418,0.28205128205128205,0.0008385744234800838,1.0,0.7142857142857142,0.25,0.0,0.16230366492146603,0.6666666666666666,False,False,True,1,False,0,0,0.0
916863,0,0.5330948121645795,0.07925407925407926,0.9163116948528359,0.5242573518435587,0.20512820512820512,0.007547169811320755,0.5,0.5714285714285714,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,0,False,1,0,0.0
586602,0,0.7692307692307692,0.31002331002331,0.7512127100996007,0.14643976712942228,0.1282051282051282,0.0016771488469601676,1.0,0.8571428571428571,0.375,0.6363636363636364,0.6858638743455497,1.0,True,True,True,0,True,1,0,0.0
507561,0,0.3184257602862254,0.5011655011655012,0.7788776515812108,0.18137035378414687,0.3846153846153846,0.0025157232704402514,0.0,0.14285714285714285,0.125,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
934968,0,0.5957066189624329,0.013986013986013988,0.7289855619094158,0.12330198537095088,0.23076923076923075,0.007547169811320755,0.0,0.5714285714285714,0.125,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,0,False,1,1,0.9005666095385522
902627,0,0.5277280858676208,0.19813519813519814,0.8530484438769581,0.32168980444842515,0.2564102564102564,0.0008385744234800838,1.0,0.5714285714285714,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
928925,0,0.6118067978533095,0.8065268065268065,0.7094384209725313,0.10598596805493357,0.3076923076923077,0.005031446540880503,0.5,0.5714285714285714,0.375,0.7878787878787878,0.16230366492146603,0.6666666666666666,False,True,True,1,True,0,0,0.0
